instrument_id,instrument_code,issuer_id,instrument_type,notional,currency,issue_date,maturity_date
1511,INS001511,39,MTN,54712498.82,EUR,2019-06-25,2024-03-03
1512,INS001512,474,MTN,24860382.51,JPY,2018-10-10,2026-04-25
1513,INS001513,442,MTN,127743825.74,USD,2018-10-31,2028-04-10
1514,INS001514,268,MTN,132592526.13,JPY,2020-12-16,2024-08-27
1515,INS001515,165,MTN,45940273.16,JPY,2022-05-02,2031-07-12
1516,INS001516,393,Bond,71248929.8,EUR,2019-08-30,2028-08-20
1517,INS001517,338,Loan,139298047.96,USD,2021-08-18,2030-11-15
1518,INS001518,498,Loan,3612493.26,EUR,2020-10-09,2022-06-12
1519,INS001519,240,Loan,98041469.36,JPY,2022-08-04,2027-11-28
1520,INS001520,107,CP,152337103.72,JPY,2022-07-26,2030-03-09
1521,INS001521,363,Loan,169713588.82,USD,2020-07-18,2028-11-22
1522,INS001522,469,CP,77729574.01,XXX,2018-09-24,2022-03-08
1523,INS001523,445,Loan,156224190.84,EUR,2021-06-24,2028-03-27
1524,INS001524,36,Loan,137566933.98,USD,2019-07-24,2025-04-20
1525,INS001525,76,Bond,48871929.83,CRC,2020-08-02,2022-10-14
1526,INS001526,96,MTN,132715215.28,CRC,2019-07-01,2020-10-25
1527,INS001527,181,Bond,71530940.01,EUR,2019-06-28,2021-10-24
1528,INS001528,78,MTN,102077438.01,USD,2020-03-23,2026-11-08
1529,INS001529,226,Bond,10777745.77,CRC,2019-07-13,2024-09-03
1530,INS001530,375,Loan,59507173.02,CRC,2023-03-16,2028-12-09
1531,INS001531,91,MTN,104205073.59,USD,2021-05-01,2025-06-04
1532,INS001532,349,Loan,191835371.74,EUR,2018-04-13,2026-07-12
1533,INS001533,59,CP,48514659.4,USD,2018-04-19,2019-09-12
1534,INS001534,142,MTN,78989709.86,USD,2019-04-09,2027-03-23
1535,INS001535,113,CP,99539160.39,EUR,2022-02-12,2030-11-15
1536,INS001536,403,CP,141464816.14,JPY,2019-02-21,2024-01-14
1537,INS001537,376,Loan,101144790.35,CRC,2018-01-07,2020-01-28
1538,INS001538,379,Loan,34876282.23,USD,2019-09-18,2028-06-04
1539,INS001539,86,MTN,29224897.4,USD,2019-01-19,2023-10-10
1540,INS001540,342,CP,5144542.69,JPY,2020-08-29,2026-06-16
1541,INS001541,452,Bond,119207025.89,CRC,2018-06-07,2021-05-06
1542,INS001542,299,Loan,95041080.67,USD,2018-01-03,2024-06-25
1543,INS001543,420,CP,167236447.2,EUR,2018-02-05,2025-06-16
1544,INS001544,387,Bond,20898500.29,JPY,2018-10-28,2028-07-07
1545,INS001545,232,CP,197968830.57,JPY,2020-10-01,2029-12-27
1546,INS001546,340,CP,92291401.67,JPY,2020-09-23,2024-07-27
1547,INS001547,155,MTN,23439452.41,USD,2021-12-25,2026-09-21
1548,INS001548,76,Loan,72081686.6,USD,2020-04-20,2023-10-09
1549,INS001549,126,MTN,72524565.78,USD,2021-03-28,2030-07-19
1550,INS001550,100,Bond,193125159.04,CRC,2023-03-01,2028-05-25
1551,INS001551,491,Loan,53796557.29,JPY,2022-11-30,2029-10-27
1552,INS001552,455,MTN,189108033.51,JPY,2019-11-10,2025-03-29
1553,INS001553,159,CP,167000142.02,USD,2019-01-26,2020-07-12
1554,INS001554,222,CP,58393298.18,USD,2022-06-17,2022-06-17
1555,INS001555,256,Loan,93797177.02,EUR,2023-03-14,2031-11-19
1556,INS001556,268,Loan,61425474.31,JPY,2023-06-03,2027-09-01
1557,INS001557,34,Bond,91317778.25,EUR,2022-06-26,2026-10-15
1558,INS001558,145,Bond,11585463.17,JPY,2022-08-18,2030-04-12
1559,INS001559,3,Bond,10930507.18,EUR,2020-05-31,2025-05-12
1560,INS001560,180,Loan,190783365.65,JPY,2022-12-05,2027-02-07
1561,INS001561,74,MTN,117459742.45,USD,2022-02-10,2025-04-25
1562,INS001562,149,MTN,186654017.97,EUR,2019-03-25,2020-08-02
1563,INS001563,416,MTN,85090094.23,USD,2021-10-21,2029-12-12
1564,INS001564,458,CP,35487091.87,CRC,2019-06-20,2023-11-08
1565,INS001565,348,Loan,136980915.55,EUR,2022-11-29,2027-07-11
1566,INS001566,129,Loan,60911390.9,USD,2018-10-05,2024-06-05
1567,INS001567,153,MTN,109620304.49,CRC,2021-03-06,2029-03-22
1568,INS001568,401,Bond,28583365.16,CRC,2022-11-29,2028-10-22
1569,INS001569,356,CP,94207395.99,CRC,2019-10-04,2026-05-28
1570,INS001570,239,MTN,6506914.73,USD,2020-05-11,2025-12-16
1571,INS001571,491,Bond,151415434.63,JPY,2022-04-20,2028-01-08
1572,INS001572,403,CP,26327697.26,JPY,2019-05-12,2026-11-13
1573,INS001573,28,Loan,81185483.08,USD,2022-03-27,2027-08-21
1574,INS001574,237,MTN,168000409.64,USD,2022-07-12,2032-01-31
1575,INS001575,29,Bond,67363207.45,USD,2019-07-08,2027-10-20
1576,INS001576,421,MTN,138427987.58,USD,2019-08-19,2026-12-21
1577,INS001577,63,Bond,140612960.46,EUR,2022-02-25,2029-09-15
1578,INS001578,288,Loan,45485173.13,EUR,2022-02-25,2028-09-14
1579,INS001579,155,Bond,161317752.02,EUR,2021-07-10,2021-07-10
1580,INS001580,59,Loan,121154341.8,USD,2018-05-18,2019-05-18
1581,INS001581,267,Loan,21617797.94,USD,2018-07-18,2022-04-25
1582,INS001582,999999,MTN,12074979.19,USD,2020-11-01,2026-10-23
1583,INS001583,154,Loan,164233920.51,JPY,2020-04-08,2026-09-10
1584,INS001584,421,MTN,172003463.67,USD,2021-06-08,2030-01-27
1585,INS001585,222,Bond,37776762.74,EUR,2018-10-27,2026-12-14
1586,INS001586,88,Loan,95755521.4,JPY,2020-11-13,2030-03-08
1587,INS001587,149,MTN,74100542.07,JPY,2021-09-29,2023-11-12
1588,INS001588,201,Bond,93328775.9,CRC,2020-03-01,2020-03-01
1589,INS001589,76,MTN,24905173.0,CRC,2018-02-27,2022-05-02
1590,INS001590,6,Bond,129376688.57,CRC,2021-04-03,2025-08-25
1591,INS001591,22,Loan,94113514.39,CRC,2023-02-03,2028-01-25
1592,INS001592,142,CP,100627037.53,EUR,2018-01-19,2020-10-28
1593,INS001593,179,MTN,103095985.84,EUR,2023-01-23,2031-12-24
1594,INS001594,336,CP,92436867.02,EUR,2018-11-07,2023-10-18
1595,INS001595,143,CP,184771910.54,USD,2022-05-27,2031-12-14
1596,INS001596,470,MTN,75928024.16,CRC,2022-09-15,2030-12-09
1597,INS001597,311,CP,26754971.93,JPY,2021-09-11,2024-09-18
1598,INS001598,302,CP,117314151.67,XXX,2023-05-11,2030-11-13
1599,INS001599,35,Loan,47109157.75,USD,2018-04-03,2019-08-01
1600,INS001600,256,MTN,65408216.81,EUR,2023-03-29,2031-11-09
1601,INS001601,396,Loan,21980930.05,EUR,2022-07-14,2031-09-30
1602,INS001602,373,MTN,184552783.94,USD,2023-01-02,2028-04-23
1603,INS001603,314,Bond,169513568.71,USD,2019-05-28,2021-09-07
1604,INS001604,227,Bond,184786618.25,JPY,2022-04-13,2027-06-24
1605,INS001605,56,MTN,27510111.71,EUR,2021-12-01,2027-12-16
1606,INS001606,101,MTN,136090955.23,EUR,2019-06-02,2025-12-03
1607,INS001607,104,MTN,162953710.42,EUR,2022-02-28,2024-12-22
1608,INS001608,45,Bond,41504382.42,EUR,2021-04-07,2022-07-15
1609,INS001609,458,MTN,114090710.65,USD,2018-01-11,2023-01-22
1610,INS001610,175,MTN,38837243.26,EUR,2019-01-15,2027-09-09
1611,INS001611,293,CP,71940553.33,EUR,2022-08-22,2028-12-13
1612,INS001612,411,MTN,125468669.44,USD,2018-05-18,2024-04-18
1613,INS001613,292,CP,21081687.79,CRC,2018-06-10,2020-11-11
1614,INS001614,119,CP,5485953.19,JPY,2018-04-16,2026-01-12
1615,INS001615,473,MTN,140951389.47,USD,2022-08-24,2026-06-18
1616,INS001616,447,CP,15880647.45,EUR,2022-11-20,2025-08-27
1617,INS001617,437,CP,80444712.16,USD,2020-11-26,2028-10-03
1618,INS001618,280,MTN,187448450.28,JPY,2021-11-29,2024-02-26
1619,INS001619,999999,CP,84859733.77,EUR,2018-03-03,2019-07-13
1620,INS001620,172,Bond,28718437.0,JPY,2022-12-24,2032-07-21
1621,INS001621,474,Bond,47887823.14,USD,2022-04-01,2030-09-08
1622,INS001622,413,Bond,69823268.93,USD,2023-04-26,2030-08-21
1623,INS001623,487,Bond,177616208.07,CRC,2020-05-02,2028-01-16
1624,INS001624,485,Bond,21708182.06,CRC,2018-09-23,2022-10-05
1625,INS001625,260,CP,86871597.06,JPY,2019-04-07,2027-07-22
1626,INS001626,401,Bond,186318060.35,USD,2022-10-07,2026-04-26
1627,INS001627,397,MTN,136706302.05,USD,2022-05-21,2025-08-01
1628,INS001628,283,MTN,153370621.58,EUR,2020-09-14,2022-04-15
1629,INS001629,221,Loan,24001056.71,USD,2021-12-07,2027-09-20
1630,INS001630,460,CP,39535480.14,CRC,2021-06-14,2026-07-29
1631,INS001631,471,Loan,19306171.3,USD,2018-04-29,2021-12-29
1632,INS001632,117,Bond,198196808.57,USD,2020-04-25,2029-09-11
1633,INS001633,448,Bond,16245723.47,EUR,2022-01-14,2025-11-02
1634,INS001634,225,Bond,63511050.76,EUR,2019-01-05,2023-03-07
1635,INS001635,150,MTN,96261571.72,USD,2018-09-23,2026-07-10
1636,INS001636,337,CP,187735658.35,EUR,2018-06-07,2020-04-14
1637,INS001637,254,CP,179630394.92,EUR,2021-12-15,2031-03-14
1638,INS001638,228,CP,156261472.69,JPY,2021-12-31,2026-05-23
1639,INS001639,445,CP,64452930.87,USD,2021-08-31,2025-05-27
1640,INS001640,28,MTN,56676985.26,EUR,2019-12-11,2025-07-19
1641,INS001641,467,Loan,61682901.01,EUR,2018-10-08,2025-08-10
1642,INS001642,63,Loan,8137667.52,EUR,2020-02-02,2029-03-20
1643,INS001643,358,MTN,190655948.38,USD,2020-06-20,2028-10-03
1644,INS001644,256,CP,56315498.81,CRC,2022-09-09,2024-01-25
1645,INS001645,154,Bond,56539403.95,CRC,2022-08-22,2024-08-02
1646,INS001646,254,MTN,89359927.3,EUR,2018-02-08,2023-05-25
1647,INS001647,106,MTN,106965895.6,JPY,2020-02-16,2023-03-12
1648,INS001648,17,CP,187507553.94,JPY,2021-01-14,2030-08-05
1649,INS001649,473,Loan,151693191.09,JPY,2022-08-24,2026-08-03
1650,INS001650,372,MTN,173282716.05,USD,2022-08-26,2030-08-14
1651,INS001651,414,MTN,190542245.14,JPY,2018-08-12,2025-10-25
1652,INS001652,440,MTN,85343169.19,JPY,2023-04-05,2030-04-03
1653,INS001653,84,MTN,149381140.19,EUR,2023-05-21,2028-08-28
1654,INS001654,68,CP,160118195.83,JPY,2023-02-02,2024-04-04
1655,INS001655,44,CP,68168938.28,CRC,2019-05-27,2029-01-18
1656,INS001656,20,CP,54480722.56,JPY,2021-06-14,2025-07-11
1657,INS001657,401,Bond,25736976.15,JPY,2021-08-30,2031-04-25
1658,INS001658,429,MTN,93082129.44,CRC,2019-06-26,2022-06-27
1659,INS001659,5,CP,96561374.08,EUR,2020-08-13,2022-01-11
1660,INS001660,210,Bond,56012688.56,JPY,2018-04-30,2025-10-28
1661,INS001661,489,Loan,52343384.72,JPY,2018-05-12,2024-04-19
1662,INS001662,133,Loan,46256364.91,EUR,2022-11-15,2029-06-03
1663,INS001663,76,Bond,47301818.3,USD,2022-11-20,2030-10-25
1664,INS001664,95,MTN,116398252.38,USD,2021-11-02,2028-07-08
1665,INS001665,284,Bond,190389054.64,JPY,2022-01-09,2025-07-30
1666,INS001666,500,CP,108547829.55,USD,2019-06-12,2020-08-16
1667,INS001667,308,Bond,16418349.41,CRC,2019-04-26,2024-03-27
1668,INS001668,58,Loan,41604341.2,JPY,2020-11-12,2022-09-25
1669,INS001669,425,MTN,15207241.67,CRC,2022-08-12,2031-04-01
1670,INS001670,449,Bond,65981567.8,JPY,2019-08-03,2022-03-11
1671,INS001671,172,CP,94666321.88,JPY,2023-06-21,2029-01-16
1672,INS001672,319,CP,9877504.82,EUR,2018-03-05,2020-12-20
1673,INS001673,467,Bond,122198591.04,JPY,2021-04-25,2022-08-07
1674,INS001674,262,CP,188048027.32,CRC,2022-01-05,2031-10-08
1675,INS001675,426,Loan,76836842.98,USD,2021-04-08,2022-08-19
1676,INS001676,490,MTN,108254509.4,USD,2018-06-08,2021-12-13
1677,INS001677,434,Bond,121813300.03,CRC,2022-12-05,2022-12-05
1678,INS001678,163,CP,182302834.81,JPY,2019-07-06,2022-09-11
1679,INS001679,125,CP,46947249.72,JPY,2022-06-25,2032-02-02
1680,INS001680,384,Loan,89556489.74,CRC,2023-06-15,2025-09-29
1681,INS001681,186,Bond,183012466.88,CRC,2018-06-13,2023-05-24
1682,INS001682,310,MTN,46722897.39,EUR,2019-04-17,2025-04-28
1683,INS001683,474,MTN,135146920.28,EUR,2021-01-06,2024-10-05
1684,INS001684,311,CP,68972788.75,USD,2019-06-18,2029-05-20
1685,INS001685,42,Loan,115626338.41,EUR,2020-04-16,2026-01-04
1686,INS001686,461,Bond,34187417.74,CRC,2019-01-04,2025-02-05
1687,INS001687,135,MTN,148827944.5,EUR,2022-04-17,2029-07-05
1688,INS001688,446,Bond,138319266.43,USD,2018-03-11,2024-01-11
1689,INS001689,68,MTN,180947818.14,JPY,2020-11-20,2027-10-28
1690,INS001690,66,Loan,142684718.8,USD,2020-04-03,2029-01-25
1691,INS001691,173,Bond,198832686.63,USD,2023-01-12,2027-10-21
1692,INS001692,38,MTN,182224170.75,CRC,2022-02-21,2027-02-13
1693,INS001693,380,CP,151774352.87,EUR,2022-09-06,2028-07-25
1694,INS001694,376,Bond,31299023.32,USD,2019-01-11,2028-02-22
1695,INS001695,304,MTN,76495541.62,CRC,2021-04-29,2026-06-22
1696,INS001696,91,CP,189008851.76,USD,2020-11-07,2029-12-14
1697,INS001697,119,CP,10609301.49,CRC,2019-09-01,2026-03-13
1698,INS001698,147,CP,151702742.65,EUR,2019-10-24,2019-10-24
1699,INS001699,22,Loan,86676992.82,JPY,2022-07-26,2031-10-21
1700,INS001700,295,CP,20793840.48,JPY,2022-12-07,2030-10-31
1701,INS001701,85,CP,97840509.37,EUR,2018-08-31,2022-11-22
1702,INS001702,454,CP,197772309.27,USD,2018-12-13,2023-03-08
1703,INS001703,474,CP,29059621.9,EUR,2019-04-20,2027-10-09
1704,INS001704,283,Loan,6442674.82,USD,2022-09-14,2029-05-28
1705,INS001705,492,Loan,2326356.25,USD,2022-12-30,2030-01-18
1706,INS001706,190,MTN,146685794.28,EUR,2019-02-21,2023-04-20
1707,INS001707,426,Bond,143533930.92,USD,2020-07-18,2024-11-07
1708,INS001708,228,MTN,53348249.91,EUR,2022-12-26,2028-10-30
1709,INS001709,143,Bond,193719475.26,USD,2022-02-07,2030-08-08
1710,INS001710,382,Bond,66096027.43,JPY,2022-06-13,2025-12-10
1711,INS001711,142,Bond,141655150.5,JPY,2020-07-17,2028-08-12
1712,INS001712,457,MTN,20987321.78,JPY,2023-03-09,2024-08-12
1713,INS001713,98,Bond,189887326.44,USD,2022-09-20,2029-12-23
1714,INS001714,126,MTN,174550849.55,EUR,2018-10-08,2026-05-05
1715,INS001715,345,MTN,31135188.17,EUR,2019-02-05,2023-01-26
1716,INS001716,376,Loan,40516020.67,USD,2020-10-14,2024-12-14
1717,INS001717,487,Loan,1636344.38,USD,2020-11-23,2030-01-02
1718,INS001718,252,Loan,142288111.53,USD,2021-02-16,2028-12-24
1719,INS001719,215,MTN,126574250.44,EUR,2021-11-09,2025-10-21
1720,INS001720,327,Loan,175700040.41,EUR,2019-12-16,2026-05-21
1721,INS001721,449,MTN,98554173.17,CRC,2019-08-22,2028-02-17
1722,INS001722,307,MTN,59788026.8,EUR,2020-01-02,2027-02-04
1723,INS001723,58,CP,84499211.35,CRC,2023-05-27,2032-11-12
1724,INS001724,167,MTN,24048016.79,CRC,2019-05-22,2027-10-25
1725,INS001725,490,Bond,70168136.51,CRC,2019-10-16,2028-03-12
1726,INS001726,361,MTN,168184044.81,CRC,2018-09-20,2028-05-24
1727,INS001727,308,Loan,6763546.91,JPY,2020-04-23,2029-01-05
1728,INS001728,260,MTN,13099848.96,JPY,2019-03-17,2028-12-25
1729,INS001729,134,MTN,78884300.37,XXX,2021-10-14,2026-05-06
1730,INS001730,218,Bond,54395129.5,EUR,2020-03-27,2024-02-27
1731,INS001731,174,CP,90079632.97,EUR,2021-07-27,2023-01-29
1732,INS001732,294,Loan,156130848.49,USD,2022-11-29,2025-10-11
1733,INS001733,486,CP,26713851.54,USD,2023-06-06,2031-04-22
1734,INS001734,487,MTN,18960289.44,JPY,2022-01-19,2023-04-15
1735,INS001735,468,Bond,131331384.99,EUR,2019-12-24,2029-07-29
1736,INS001736,186,Loan,167791661.42,CRC,2021-01-01,2024-03-23
1737,INS001737,441,CP,160455793.55,JPY,2022-01-10,2022-01-10
1738,INS001738,170,Loan,188062745.44,USD,2020-04-26,2023-09-26
1739,INS001739,433,Bond,100798364.79,XXX,2018-02-11,2027-07-31
1740,INS001740,22,CP,5824628.11,EUR,2018-11-18,2023-01-20
1741,INS001741,18,Bond,162786172.55,CRC,2019-07-12,2028-12-07
1742,INS001742,336,CP,172534755.26,USD,2020-03-31,2022-09-19
1743,INS001743,38,MTN,5010681.47,EUR,2020-10-30,2029-12-04
1744,INS001744,49,MTN,39662531.96,JPY,2022-02-16,2029-09-21
1745,INS001745,402,Bond,61128641.39,CRC,2019-10-25,2019-10-25
1746,INS001746,104,MTN,75939564.24,CRC,2018-07-24,2022-07-10
1747,INS001747,48,CP,97186554.3,EUR,2019-04-01,2024-10-20
1748,INS001748,196,MTN,190340019.42,XXX,2018-02-05,2024-09-01
1749,INS001749,232,Bond,80072375.04,EUR,2019-04-04,2026-09-25
1750,INS001750,229,Bond,128920894.44,JPY,2020-01-28,2026-06-02
1751,INS001751,74,Bond,19982417.98,EUR,2022-07-17,2030-08-09
1752,INS001752,107,Loan,17693866.75,CRC,2022-11-07,2029-05-05
1753,INS001753,316,Loan,12727658.7,CRC,2022-09-13,2029-01-03
1754,INS001754,130,CP,167030361.03,USD,2020-04-23,2024-10-19
1755,INS001755,165,MTN,174414155.29,JPY,2021-11-12,2029-03-15
1756,INS001756,354,MTN,109572158.36,JPY,2019-03-05,2028-08-21
1757,INS001757,492,CP,92813034.09,CRC,2021-08-28,2025-04-19
1758,INS001758,264,Bond,184324847.9,CRC,2021-02-10,2030-05-28
1759,INS001759,359,Loan,151620454.47,EUR,2018-06-08,2023-08-24
1760,INS001760,267,Loan,40276154.75,USD,2022-03-13,2024-07-22
1761,INS001761,20,MTN,34973695.3,CRC,2022-12-19,2028-09-20
1762,INS001762,72,MTN,80481726.0,JPY,2022-03-14,2029-05-01
1763,INS001763,61,CP,104973540.46,JPY,2020-06-10,2024-09-27
1764,INS001764,289,Loan,58749159.28,XXX,2021-08-24,2024-07-03
1765,INS001765,412,CP,104356577.06,JPY,2021-06-11,2030-06-15
1766,INS001766,242,CP,185488839.15,EUR,2020-08-05,2023-12-15
1767,INS001767,85,MTN,2954416.08,CRC,2020-12-09,2029-12-15
1768,INS001768,92,Bond,198668753.13,USD,2018-11-04,2025-02-12
1769,INS001769,160,Loan,139114989.2,CRC,2021-12-07,2021-12-07
1770,INS001770,170,MTN,119296437.74,USD,2018-07-13,2020-03-19
1771,INS001771,180,Loan,69646531.71,USD,2021-07-27,2028-11-02
1772,INS001772,476,CP,164330131.68,CRC,2019-01-30,2023-02-27
1773,INS001773,300,CP,125275686.27,CRC,2022-02-02,2026-07-08
1774,INS001774,479,Loan,16417749.05,EUR,2019-06-06,2026-09-20
1775,INS001775,53,CP,36486726.77,USD,2022-02-05,2025-07-10
1776,INS001776,65,MTN,66701877.81,JPY,2022-06-21,2029-04-29
1777,INS001777,495,MTN,42652035.43,USD,2022-07-12,2031-10-17
1778,INS001778,402,Bond,185979875.82,EUR,2019-04-20,2022-09-22
1779,INS001779,74,Bond,65344237.3,USD,2018-12-04,2025-04-03
1780,INS001780,71,MTN,133303603.6,JPY,2020-11-13,2026-10-18
1781,INS001781,155,Bond,48913805.56,CRC,2020-10-21,2030-04-29
1782,INS001782,194,MTN,71643334.78,JPY,2022-05-04,2027-08-30
1783,INS001783,272,Loan,191116664.53,JPY,2018-06-10,2026-03-24
1784,INS001784,365,MTN,98528607.42,JPY,2018-10-20,2024-09-13
1785,INS001785,351,MTN,130766332.7,EUR,2018-09-04,2025-12-06
1786,INS001786,13,MTN,154378211.86,JPY,2022-11-09,2027-12-15
1787,INS001787,373,Loan,77109025.7,EUR,2020-05-18,2023-10-10
1788,INS001788,478,Loan,88974032.93,EUR,2022-03-12,2023-04-24
1789,INS001789,3,CP,19727588.32,JPY,2021-04-15,2025-10-07
1790,INS001790,469,Bond,121748108.41,USD,2019-06-04,2026-01-22
1791,INS001791,332,MTN,80260506.43,JPY,2019-07-18,2027-09-27
1792,INS001792,141,Bond,172773879.01,XXX,2021-07-04,2023-02-23
1793,INS001793,312,MTN,35580422.57,USD,2021-07-18,2027-08-22
1794,INS001794,20,Loan,141422275.71,EUR,2020-01-27,2021-05-24
1795,INS001795,446,Bond,84494944.04,USD,2022-10-09,2025-03-31
1796,INS001796,29,Bond,63533073.9,JPY,2020-06-27,2028-08-20
1797,INS001797,437,Bond,67200332.56,JPY,2019-02-02,2027-06-08
1798,INS001798,460,CP,103751749.46,CRC,2021-12-23,2024-11-15
1799,INS001799,214,Bond,13926025.24,EUR,2022-09-12,2031-03-08
1800,INS001800,374,Loan,89236375.3,JPY,2019-07-01,2021-06-08
1801,INS001801,312,MTN,35420674.49,USD,2019-02-11,2027-11-01
1802,INS001802,160,CP,24425199.73,CRC,2019-07-15,2026-10-27
1803,INS001803,291,Bond,113671668.43,CRC,2022-09-09,2031-07-01
1804,INS001804,46,Loan,146180525.06,EUR,2018-08-27,2020-08-31
1805,INS001805,163,Bond,153577791.16,USD,2021-04-25,2029-05-04
1806,INS001806,112,MTN,17173711.71,EUR,2021-07-30,2026-10-11
1807,INS001807,158,Loan,149734278.15,EUR,2022-09-11,2031-04-30
1808,INS001808,159,CP,36422803.15,EUR,2018-04-20,2023-07-21
1809,INS001809,290,Loan,167219777.54,JPY,2019-10-09,2025-05-30
1810,INS001810,453,CP,52611463.9,CRC,2019-02-13,2022-02-07
1811,INS001811,136,CP,116160536.68,JPY,2018-07-09,2025-01-04
1812,INS001812,396,MTN,166070515.2,EUR,2021-08-07,2028-06-18
1813,INS001813,19,MTN,31985141.1,EUR,2023-04-29,2030-11-20
1814,INS001814,360,CP,42281944.58,JPY,2020-06-07,2025-04-27
1815,INS001815,47,Loan,52384556.05,CRC,2020-11-17,2030-07-20
1816,INS001816,134,Loan,95566753.85,CRC,2018-03-06,2020-06-20
1817,INS001817,301,MTN,132002656.68,XXX,2019-10-24,2024-12-25
1818,INS001818,166,CP,173996491.22,USD,2021-12-07,2024-02-08
1819,INS001819,82,CP,67997696.46,USD,2020-05-13,2026-09-11
1820,INS001820,96,CP,33386382.99,EUR,2023-02-14,2028-02-19
1821,INS001821,386,MTN,119121375.6,CRC,2018-02-14,2024-01-17
1822,INS001822,375,Loan,51262379.15,JPY,2020-03-28,2026-07-19
1823,INS001823,308,MTN,60734486.27,EUR,2019-11-23,2026-04-21
1824,INS001824,391,Bond,84776211.01,JPY,2023-03-30,2029-12-04
1825,INS001825,489,Bond,33641167.27,EUR,2021-03-28,2026-09-24
1826,INS001826,999999,Loan,190347282.41,EUR,2019-09-08,2027-05-18
1827,INS001827,67,Bond,194094700.46,JPY,2021-09-20,2026-06-15
1828,INS001828,406,CP,92283990.39,EUR,2022-04-18,2024-11-17
1829,INS001829,236,Loan,40880900.58,EUR,2018-01-02,2026-05-22
1830,INS001830,155,Loan,48000532.95,EUR,2019-09-22,2021-08-16
1831,INS001831,224,Loan,31673449.44,JPY,2018-07-04,2027-08-17
1832,INS001832,3,CP,20882781.32,CRC,2020-09-04,2023-06-18
1833,INS001833,358,MTN,166438051.43,EUR,2019-03-12,2025-06-27
1834,INS001834,391,MTN,26571976.34,EUR,2023-02-21,2025-03-19
1835,INS001835,205,CP,164138424.15,CRC,2022-05-03,2027-01-01
1836,INS001836,306,Bond,70026569.81,USD,2020-03-17,2027-03-13
1837,INS001837,114,Loan,153800941.32,JPY,2022-12-19,2030-10-15
1838,INS001838,186,Bond,122502738.21,CRC,2019-11-28,2026-07-12
1839,INS001839,469,Loan,28477900.16,EUR,2018-06-08,2026-09-03
1840,INS001840,23,MTN,19477220.12,CRC,2019-03-09,2023-07-27
1841,INS001841,335,Loan,57707860.71,CRC,2019-01-04,2024-10-12
1842,INS001842,346,Bond,52942880.06,CRC,2022-08-09,2028-12-28
1843,INS001843,92,Bond,93519617.77,USD,2018-12-01,2024-05-19
1844,INS001844,178,Bond,131517852.15,CRC,2021-11-06,2031-01-24
1845,INS001845,412,Loan,64486129.87,CRC,2022-07-11,2023-08-30
1846,INS001846,352,MTN,131109629.99,CRC,2020-07-20,2021-09-05
1847,INS001847,217,CP,85571259.03,USD,2022-04-29,2023-12-08
1848,INS001848,310,CP,156419702.64,JPY,2022-07-11,2028-07-28
1849,INS001849,433,Bond,157313450.03,CRC,2020-12-31,2026-02-02
1850,INS001850,273,Bond,30927056.81,JPY,2022-04-05,2027-07-23
1851,INS001851,486,CP,40324996.83,CRC,2023-03-29,2032-03-04
1852,INS001852,223,CP,8929044.91,CRC,2018-04-10,2024-06-25
1853,INS001853,236,CP,51213034.11,JPY,2020-01-22,2021-08-14
1854,INS001854,346,Bond,109006951.09,EUR,2019-08-30,2029-04-04
1855,INS001855,151,Bond,89907259.63,JPY,2020-01-01,2025-09-04
1856,INS001856,326,Bond,72091651.94,USD,2018-03-14,2025-11-17
1857,INS001857,273,Loan,35871495.92,XXX,2022-02-21,2027-08-01
1858,INS001858,65,MTN,86789008.76,JPY,2022-01-28,2024-09-11
1859,INS001859,177,Loan,183836251.37,CRC,2023-06-14,2029-08-02
1860,INS001860,21,CP,8619188.61,USD,2018-06-06,2023-02-02
1861,INS001861,196,Bond,68216775.53,JPY,2020-11-15,2030-01-03
1862,INS001862,217,Loan,190121417.25,JPY,2020-03-31,2021-06-30
1863,INS001863,370,Bond,167533810.14,CRC,2021-08-30,2030-12-28
1864,INS001864,495,Loan,114608129.37,JPY,2018-08-27,2028-07-20
1865,INS001865,316,Loan,139157170.59,USD,2020-11-18,2027-12-05
1866,INS001866,192,Loan,152383090.06,CRC,2021-03-20,2027-07-09
1867,INS001867,141,Loan,56093908.39,USD,2022-03-10,2030-11-29
1868,INS001868,310,CP,55263201.29,XXX,2020-03-27,2023-04-08
1869,INS001869,107,MTN,131785344.68,JPY,2018-02-08,2027-11-16
1870,INS001870,137,CP,20332391.78,EUR,2020-08-05,2028-04-23
1871,INS001871,10,Loan,13680769.25,JPY,2021-12-23,2026-08-13
1872,INS001872,373,MTN,117994918.74,JPY,2021-12-29,2029-10-28
1873,INS001873,278,Bond,69247193.11,JPY,2020-03-07,2026-07-07
1874,INS001874,178,Loan,92927562.8,CRC,2022-08-12,2028-08-05
1875,INS001875,108,Loan,134924204.35,JPY,2020-12-26,2029-10-22
1876,INS001876,207,Bond,126645428.62,JPY,2018-03-08,2026-08-04
1877,INS001877,43,CP,61502513.32,JPY,2019-03-02,2028-07-20
1878,INS001878,232,Bond,32024199.09,EUR,2021-10-13,2028-01-09
1879,INS001879,320,MTN,83663205.98,USD,2019-12-22,2027-04-22
1880,INS001880,385,MTN,197946367.72,CRC,2023-06-17,2027-08-22
1881,INS001881,472,MTN,121817226.83,USD,2021-01-05,2023-06-28
1882,INS001882,50,Loan,198434050.34,JPY,2020-03-21,2023-09-01
