rating_id,entity_type,entity_id,rating_code,rating_date,agency,action_type
473,Instrument,330,BBB+,2021-07-09,S&P,Upgrade
474,Instrument,553,ZZZ,2021-09-10,S&P,Downgrade
475,Issuer,121,B-,2021-02-26,S&P,Review
476,Issuer,190,CCC,2020-06-05,Fitch,Initial
477,Instrument,1058,BBB-,2023-03-09,Moody’s,Initial
478,Issuer,888888,AA-,2020-05-09,Moody’s,Upgrade
479,Issuer,1369,CC,2023-10-19,Fitch,Review
480,Instrument,7,A+,2019-02-10,Moody’s,Downgrade
481,Instrument,100,A,2019-08-11,Fitch,Upgrade
482,Instrument,412,BBB,2022-04-15,S&P,Downgrade
483,Instrument,242,D,2020-02-06,S&P,Upgrade
484,Issuer,731,B-,2023-04-04,S&P,Upgrade
485,Instrument,491,CC,2019-02-03,Fitch,Initial
486,Issuer,281,BBB+,2021-04-21,S&P,Review
487,Instrument,379,AA,2019-07-30,Fitch,Downgrade
488,Issuer,110,A-,2021-01-29,S&P,Initial
489,Instrument,301,B+,2019-09-04,Moody’s,Downgrade
490,Issuer,473,BBB+,2022-06-06,S&P,Initial
491,Instrument,1100,BBB+,2019-04-01,Moody’s,Upgrade
492,Issuer,1426,AAA,2023-09-21,Moody’s,Review
493,Instrument,205,AA,2021-10-28,Fitch,Review
494,Instrument,357,BB,2020-12-31,Moody’s,Review
495,Issuer,1285,C,2019-02-13,Fitch,Upgrade
496,Issuer,81,BBB+,2023-02-19,S&P,Review
497,Issuer,405,A+,2020-08-27,Moody’s,Initial
498,Instrument,69,AA+,2019-08-30,Fitch,Review
499,Instrument,1803,BBB-,2023-09-06,Fitch,Downgrade
500,Issuer,1708,A,2021-08-28,Moody’s,Initial
501,Issuer,273,ZZZ,2022-11-02,Moody’s,Initial
502,Issuer,434,AA,2019-11-11,Moody’s,Initial
503,Instrument,417,A,2020-06-29,Fitch,Upgrade
504,Instrument,888888,CC,2022-09-14,Fitch,Review
505,Instrument,313,B,2020-07-25,Moody’s,Upgrade
506,Issuer,1635,AAA,2020-02-06,Moody’s,Upgrade
507,Instrument,953,AA,2023-11-27,Fitch,Initial
508,Issuer,471,CC,2023-10-22,S&P,Downgrade
509,Instrument,1190,A+,2019-04-19,Fitch,Review
510,Issuer,493,AA+,2021-11-07,Fitch,Initial
511,Issuer,172,ZZZ,2021-12-11,Fitch,Initial
512,Instrument,282,A+,2023-08-23,S&P,Initial
513,Instrument,430,A-,2019-10-14,S&P,Initial
514,Issuer,147,B+,2023-01-16,Fitch,Initial
515,Instrument,349,BBB,2023-10-02,Moody’s,Initial
516,Issuer,1598,AAA,2023-05-07,Fitch,Initial
517,Issuer,85,C,2019-06-16,S&P,Review
518,Instrument,202,B,2023-05-24,Fitch,Upgrade
519,Issuer,1533,D,2019-02-22,Fitch,Review
520,Instrument,345,AA-,2023-06-16,Fitch,Upgrade
521,Instrument,44,CC,2023-07-23,S&P,Downgrade
522,Instrument,467,AA,2019-11-05,S&P,Upgrade
523,Issuer,241,AA+,2021-11-04,Moody’s,Downgrade
524,Issuer,26,AAA,2027-02-07,Moody’s,Review
525,Instrument,175,AA,2021-01-10,Fitch,Upgrade
526,Issuer,289,AA-,2020-04-27,Moody’s,Review
527,Instrument,659,BB,2022-09-16,S&P,Upgrade
528,Instrument,1608,C,2021-02-07,Fitch,Initial
529,Issuer,109,B+,2020-03-01,S&P,Downgrade
530,Instrument,1611,AAA,2023-05-01,Fitch,Review
531,Issuer,138,AA+,2019-09-08,Moody’s,Upgrade
532,Issuer,1875,CCC,2023-02-21,S&P,Upgrade
533,Instrument,1319,A,2022-01-26,Moody’s,Downgrade
534,Issuer,775,A-,2021-12-18,Fitch,Initial
535,Instrument,80,AA,2019-10-17,Fitch,Downgrade
536,Instrument,1069,C,2022-08-14,Fitch,Upgrade
537,Instrument,11,BBB+,2021-05-09,Fitch,Review
538,Instrument,1731,CCC,2021-06-01,S&P,Initial
539,Instrument,516,AA,2021-08-04,S&P,Downgrade
540,Instrument,1294,BB-,2019-11-17,Moody’s,Upgrade
541,Instrument,87,A,2021-04-05,S&P,Upgrade
542,Instrument,383,BBB-,2020-01-28,Fitch,Initial
543,Issuer,158,B+,2023-06-11,Moody’s,Upgrade
544,Issuer,1497,AA-,2021-01-24,S&P,Review
545,Instrument,498,A+,2021-08-11,Fitch,Initial
546,Instrument,352,AA+,2023-10-13,Moody’s,Review
547,Issuer,428,BB,2020-02-02,Fitch,Upgrade
548,Instrument,251,BB-,2023-01-31,S&P,Review
549,Issuer,365,D,2021-07-20,Fitch,Downgrade
550,Issuer,1243,A-,2020-05-08,Fitch,Initial
551,Issuer,69,BB-,2022-08-11,Moody’s,Review
552,Issuer,1751,AA+,2023-01-21,S&P,Initial
553,Instrument,671,BB-,2019-07-15,Moody’s,Downgrade
554,Issuer,95,A-,2023-08-08,S&P,Initial
555,Issuer,213,AA-,2022-01-30,S&P,Initial
556,Issuer,684,B-,2022-07-28,Fitch,Downgrade
557,Instrument,1686,D,2019-09-03,Fitch,Downgrade
558,Issuer,1393,A-,2021-03-13,Moody’s,Upgrade
559,Issuer,157,BBB-,2022-05-21,S&P,Initial
560,Instrument,150,BBB+,2020-04-18,Moody’s,Downgrade
561,Instrument,1202,A+,2023-03-30,Moody’s,Review
562,Issuer,323,ZZZ,2022-05-27,Fitch,Review
563,Issuer,141,BB+,2020-11-22,Moody’s,Initial
564,Issuer,19,BBB-,2019-09-24,Fitch,Downgrade
565,Issuer,1292,AAA,2023-05-13,Moody’s,Review
566,Instrument,878,B+,2023-06-08,Fitch,Initial
567,Issuer,66,B+,2023-05-18,S&P,Initial
568,Issuer,114,CCC,2020-02-21,Moody’s,Downgrade
569,Instrument,182,AAA,2021-03-02,S&P,Downgrade
570,Issuer,382,A-,2019-07-24,S&P,Review
571,Instrument,729,AA+,2023-08-02,Moody’s,Review
572,Instrument,995,B-,2021-05-19,Fitch,Review
573,Issuer,1703,BBB,2020-08-17,Fitch,Initial
574,Issuer,459,CC,2019-01-11,Fitch,Downgrade
575,Issuer,122,B-,2023-11-03,Fitch,Review
576,Instrument,120,BB,2022-06-12,Fitch,Initial
577,Issuer,190,B,2022-11-16,Fitch,Initial
578,Issuer,1157,C,2022-12-20,S&P,Upgrade
579,Instrument,1915,AAA,2023-01-03,Moody’s,Upgrade
580,Issuer,307,C,2022-07-01,Fitch,Downgrade
581,Instrument,1346,BBB-,2023-08-28,Fitch,Downgrade
582,Issuer,606,A+,2022-01-01,Moody’s,Downgrade
583,Issuer,290,ZZZ,2020-08-25,S&P,Upgrade
584,Issuer,1824,A-,2019-08-10,S&P,Review
585,Instrument,1590,B+,2021-04-07,Fitch,Initial
586,Instrument,48,CC,2021-08-26,S&P,Downgrade
587,Issuer,214,AAA,2022-08-07,Moody’s,Review
588,Issuer,483,BBB+,2021-11-30,Fitch,Review
589,Instrument,1234,BB,2022-08-24,S&P,Review
590,Issuer,584,AAA,2020-12-06,Moody’s,Initial
591,Issuer,1160,D,2021-06-08,Moody’s,Initial
592,Issuer,391,BB,2022-01-20,Fitch,Review
593,Instrument,192,CC,2021-02-22,Fitch,Downgrade
594,Instrument,38,A-,2019-01-31,Fitch,Downgrade
595,Instrument,426,A+,2023-04-19,S&P,Upgrade
596,Instrument,1537,AA-,2020-05-30,S&P,Upgrade
597,Instrument,493,C,2023-06-19,Moody’s,Upgrade
598,Issuer,1706,A,2021-09-06,S&P,Initial
599,Issuer,1053,B+,2022-05-14,Moody’s,Downgrade
600,Issuer,240,BB-,2021-10-28,S&P,Initial
601,Issuer,1668,D,2020-11-16,S&P,Initial
602,Issuer,29,D,2022-08-20,Moody’s,Initial
603,Instrument,150,BB+,2019-04-22,Moody’s,Downgrade
604,Issuer,1069,A-,2023-11-21,Fitch,Downgrade
605,Instrument,104,BB,2020-03-27,Fitch,Upgrade
606,Instrument,254,B,2021-06-25,Fitch,Upgrade
607,Instrument,366,B,2019-10-14,Fitch,Downgrade
608,Instrument,1222,A+,2020-12-06,S&P,Initial
609,Instrument,1692,B-,2021-02-26,S&P,Review
610,Issuer,540,AAA,2021-03-24,Fitch,Upgrade
611,Issuer,407,ZZZ,2021-07-18,S&P,Initial
612,Issuer,644,BB,2023-01-04,S&P,Review
613,Instrument,822,AA-,2021-08-14,Fitch,Initial
614,Instrument,435,A,2022-10-20,S&P,Initial
615,Issuer,58,BBB+,2023-03-17,Moody’s,Review
616,Instrument,254,CC,2022-03-20,Moody’s,Downgrade
617,Issuer,230,ZZZ,2022-09-29,Fitch,Upgrade
618,Instrument,26,A,2023-11-06,Fitch,Upgrade
619,Issuer,203,BBB-,2021-11-11,S&P,Initial
620,Instrument,28,BBB+,2021-07-14,S&P,Upgrade
621,Issuer,274,AA-,2019-10-18,Moody’s,Downgrade
622,Issuer,154,AAA,2023-09-04,S&P,Initial
623,Instrument,1207,CC,2023-08-22,S&P,Initial
624,Issuer,477,B+,2019-12-18,Fitch,Upgrade
625,Instrument,1407,D,2021-06-15,S&P,Downgrade
626,Issuer,1105,BBB+,2023-12-01,S&P,Review
627,Instrument,174,BBB+,2022-03-18,Moody’s,Initial
628,Instrument,1206,CC,2023-01-12,Fitch,Downgrade
629,Instrument,244,B,2021-09-06,Fitch,Initial
630,Instrument,1017,BBB+,2021-04-09,Fitch,Review
631,Issuer,2,BB-,2022-01-12,S&P,Initial
632,Issuer,323,BB,2020-11-02,Fitch,Review
633,Issuer,1391,BB,2019-01-31,Moody’s,Downgrade
634,Issuer,830,C,2019-11-04,Fitch,Initial
635,Issuer,293,A+,2020-11-01,Fitch,Downgrade
636,Instrument,1956,AA+,2022-02-15,Fitch,Upgrade
637,Issuer,312,CC,2020-08-14,Fitch,Initial
638,Issuer,471,AA+,2023-10-09,Moody’s,Initial
639,Issuer,1111,B+,2023-01-12,Fitch,Upgrade
640,Instrument,611,D,2020-11-22,Fitch,Initial
641,Issuer,232,CC,2021-11-05,Moody’s,Initial
642,Instrument,473,A,2020-04-26,Fitch,Downgrade
643,Instrument,101,CC,2023-04-25,Fitch,Review
644,Issuer,926,BBB,2021-02-18,S&P,Initial
645,Instrument,273,B-,2021-02-26,Fitch,Review
646,Instrument,1472,A+,2023-09-11,S&P,Upgrade
647,Issuer,384,AA+,2023-06-08,Fitch,Upgrade
648,Issuer,96,BBB+,2021-01-25,S&P,Upgrade
649,Issuer,1778,BB,2023-03-28,Moody’s,Downgrade
650,Instrument,1166,AA+,2019-03-04,Fitch,Initial
651,Issuer,278,A,2023-05-14,Fitch,Upgrade
652,Instrument,94,CCC,2021-03-16,Moody’s,Downgrade
653,Issuer,424,D,2020-08-25,S&P,Review
654,Issuer,1515,C,2023-10-01,Moody’s,Downgrade
655,Issuer,399,CC,2022-03-18,S&P,Upgrade
656,Instrument,41,BB+,2020-01-18,Fitch,Upgrade
657,Instrument,484,BB+,2021-03-07,S&P,Review
658,Instrument,454,BBB+,2020-12-04,Fitch,Upgrade
659,Issuer,482,CCC,2019-08-06,Fitch,Downgrade
660,Instrument,488,B-,2021-11-28,Moody’s,Downgrade
661,Instrument,165,B-,2023-05-03,Fitch,Upgrade
662,Instrument,100,BBB-,2022-07-10,Fitch,Initial
663,Issuer,232,B-,2022-05-11,Moody’s,Review
664,Issuer,427,BB+,2022-04-06,S&P,Upgrade
665,Issuer,187,A-,2021-03-18,Moody’s,Initial
666,Instrument,56,BB+,2023-08-22,Moody’s,Review
667,Issuer,89,BB,2022-06-22,S&P,Downgrade
668,Instrument,1947,CCC,2019-07-19,S&P,Downgrade
669,Instrument,94,AAA,2022-06-25,Moody’s,Review
670,Issuer,395,AA,2019-03-14,Moody’s,Review
671,Instrument,271,AA-,2022-11-26,Fitch,Downgrade
672,Issuer,1710,A+,2023-04-01,Moody’s,Initial
673,Instrument,121,CCC,2021-12-14,Fitch,Upgrade
674,Instrument,71,BB+,2022-02-15,Moody’s,Downgrade
675,Issuer,1770,C,2021-11-03,Moody’s,Downgrade
676,Instrument,442,A,2019-10-11,Moody’s,Upgrade
677,Instrument,1830,BBB,2022-01-13,Fitch,Upgrade
678,Instrument,1632,BB+,2023-06-02,Fitch,Upgrade
679,Issuer,624,D,2019-09-01,S&P,Downgrade
680,Instrument,478,AAA,2019-03-22,S&P,Review
681,Instrument,118,C,2022-08-18,S&P,Initial
682,Issuer,450,AA-,2023-06-25,Moody’s,Upgrade
683,Issuer,166,BB+,2021-09-11,S&P,Review
684,Instrument,374,ZZZ,2020-08-04,Moody’s,Upgrade
685,Instrument,318,B-,2019-10-23,Moody’s,Review
686,Instrument,327,B,2023-01-13,Moody’s,Downgrade
687,Issuer,266,BB,2023-09-29,Fitch,Review
688,Instrument,487,AA,2021-12-12,S&P,Review
689,Issuer,390,AA,2019-09-16,S&P,Review
690,Issuer,1279,AA,2019-05-01,Moody’s,Initial
691,Issuer,851,BBB,2021-09-29,S&P,Review
692,Instrument,273,A,2023-04-20,Moody’s,Downgrade
693,Issuer,363,A,2020-12-17,Moody’s,Downgrade
694,Instrument,499,BB,2022-02-25,Fitch,Upgrade
695,Instrument,80,C,2019-03-08,Moody’s,Review
696,Issuer,1589,B,2021-02-22,Fitch,Review
697,Issuer,282,A,2023-01-11,Moody’s,Initial
698,Instrument,235,A-,2020-02-11,Moody’s,Review
699,Issuer,1897,ZZZ,2027-02-07,S&P,Review
700,Issuer,1161,D,2020-03-14,Fitch,Downgrade
701,Issuer,1501,B+,2023-06-26,Moody’s,Initial
702,Instrument,282,A+,2020-04-29,S&P,Upgrade
703,Instrument,501,C,2023-10-19,Fitch,Review
704,Instrument,631,BBB,2021-05-05,S&P,Downgrade
705,Instrument,1808,B-,2020-03-24,S&P,Downgrade
706,Instrument,11,C,2020-11-12,Moody’s,Upgrade
707,Instrument,1485,AA-,2020-01-05,Moody’s,Downgrade
708,Issuer,90,B,2019-05-24,S&P,Initial
709,Instrument,462,D,2021-08-17,Fitch,Downgrade
710,Issuer,363,BB+,2019-10-11,Fitch,Review
711,Issuer,416,AA-,2019-10-03,Moody’s,Downgrade
712,Issuer,355,AA+,2019-04-02,Moody’s,Downgrade
713,Instrument,1037,C,2021-06-16,Moody’s,Review
714,Instrument,732,A,2020-04-29,Fitch,Downgrade
715,Issuer,1890,AA+,2020-02-18,S&P,Upgrade
716,Instrument,199,AA,2023-07-27,Fitch,Upgrade
717,Issuer,178,A,2020-03-06,Fitch,Initial
718,Issuer,1317,C,2019-12-09,Fitch,Upgrade
719,Issuer,102,ZZZ,2020-07-21,Fitch,Review
720,Issuer,403,AAA,2022-03-26,Moody’s,Downgrade
721,Issuer,304,B-,2019-07-10,Fitch,Initial
722,Issuer,325,A+,2023-02-07,S&P,Initial
723,Issuer,444,B,2021-04-19,Moody’s,Review
724,Issuer,395,AA,2019-08-26,S&P,Downgrade
725,Instrument,468,A,2019-03-27,S&P,Initial
726,Instrument,176,CCC,2023-04-06,Moody’s,Review
727,Issuer,1530,A-,2019-03-17,Moody’s,Review
728,Instrument,107,CC,2019-01-28,Fitch,Review
729,Instrument,1363,BBB-,2023-05-10,Fitch,Initial
730,Issuer,578,ZZZ,2019-07-25,S&P,Upgrade
731,Issuer,1399,BB-,2022-07-04,Fitch,Review
732,Instrument,1181,BB+,2019-10-03,S&P,Upgrade
733,Instrument,431,ZZZ,2020-02-01,Fitch,Upgrade
734,Instrument,1720,AA,2023-07-18,Fitch,Initial
735,Issuer,1166,D,2020-12-08,S&P,Downgrade
736,Issuer,469,B,2019-08-31,S&P,Upgrade
737,Issuer,184,CC,2020-10-30,Fitch,Upgrade
738,Instrument,474,A+,2020-03-10,S&P,Upgrade
739,Issuer,1595,A+,2019-02-22,S&P,Downgrade
740,Issuer,186,D,2019-11-28,Moody’s,Review
741,Instrument,86,D,2022-06-22,S&P,Downgrade
742,Issuer,888888,C,2019-02-15,Moody’s,Review
743,Issuer,145,CCC,2022-08-24,S&P,Upgrade
744,Instrument,443,A,2023-08-23,Fitch,Initial
745,Issuer,1775,BBB-,2019-03-08,S&P,Initial
746,Issuer,186,BB-,2021-10-13,Fitch,Downgrade
747,Instrument,403,BBB-,2022-06-29,S&P,Upgrade
748,Instrument,1595,BB,2021-01-31,Moody’s,Downgrade
749,Issuer,515,B-,2027-02-07,S&P,Review
750,Instrument,2,AA-,2019-04-01,Fitch,Initial
751,Issuer,1054,AA-,2019-03-21,S&P,Initial
752,Instrument,206,B,2021-03-27,Moody’s,Initial
753,Instrument,265,AA+,2022-01-19,S&P,Initial
754,Instrument,76,C,2019-03-04,Fitch,Initial
755,Instrument,950,AA,2020-02-05,Fitch,Initial
756,Instrument,127,AA+,2021-08-04,Fitch,Review
757,Instrument,25,BBB-,2021-01-09,Fitch,Upgrade
758,Instrument,411,ZZZ,2019-12-25,S&P,Review
759,Issuer,223,A,2020-12-15,Fitch,Upgrade
760,Instrument,220,D,2020-06-03,Moody’s,Initial
761,Issuer,3,BB+,2020-02-12,Fitch,Review
762,Instrument,888888,B,2020-06-04,Moody’s,Downgrade
763,Instrument,162,BB,2022-04-13,S&P,Review
764,Issuer,973,AAA,2019-03-07,S&P,Upgrade
765,Instrument,52,BBB-,2020-11-07,Fitch,Initial
766,Issuer,104,B,2022-04-20,Moody’s,Downgrade
767,Issuer,77,AAA,2023-03-14,Fitch,Upgrade
768,Issuer,1929,CC,2019-05-20,Fitch,Upgrade
769,Issuer,342,AA,2020-10-10,S&P,Initial
770,Instrument,1028,AA+,2023-07-13,Fitch,Upgrade
771,Instrument,809,D,2021-12-19,Moody’s,Review
772,Issuer,303,B,2022-11-04,S&P,Downgrade
773,Instrument,1536,BBB-,2019-07-29,Moody’s,Downgrade
774,Issuer,249,ZZZ,2019-04-11,Moody’s,Downgrade
775,Instrument,426,A,2023-04-10,Moody’s,Downgrade
776,Issuer,353,CCC,2022-10-03,Fitch,Upgrade
777,Issuer,914,AAA,2019-05-18,Fitch,Upgrade
778,Issuer,1737,A+,2019-02-23,S&P,Downgrade
779,Issuer,1679,CC,2023-09-26,S&P,Initial
780,Issuer,431,A,2022-09-15,Fitch,Initial
781,Instrument,477,CC,2023-06-25,S&P,Review
782,Instrument,1538,D,2022-03-16,Fitch,Downgrade
783,Issuer,172,B,2019-02-15,Fitch,Upgrade
784,Issuer,1744,AA,2022-01-24,Moody’s,Upgrade
785,Instrument,330,AA-,2021-07-13,Moody’s,Review
786,Instrument,766,B,2019-01-24,Fitch,Review
787,Issuer,532,CC,2019-04-06,Moody’s,Downgrade
788,Instrument,48,A,2023-09-21,S&P,Downgrade
789,Issuer,207,AA,2023-04-15,Fitch,Initial
790,Issuer,1024,C,2020-07-07,S&P,Downgrade
791,Issuer,386,BB-,2022-03-30,Fitch,Downgrade
792,Issuer,302,BB,2020-04-14,Fitch,Initial
793,Instrument,182,C,2021-05-17,S&P,Upgrade
794,Instrument,461,CC,2022-08-08,S&P,Review
795,Instrument,458,CC,2022-02-17,S&P,Upgrade
796,Instrument,399,B,2022-04-04,Fitch,Downgrade
797,Issuer,24,D,2021-05-13,Fitch,Upgrade
798,Instrument,128,BBB,2022-06-06,Moody’s,Initial
799,Instrument,160,A+,2019-05-13,Moody’s,Initial
800,Issuer,210,BB-,2019-10-19,S&P,Upgrade
801,Issuer,833,BBB,2022-01-16,Fitch,Review
802,Issuer,1176,BBB+,2020-06-28,Fitch,Downgrade
803,Issuer,1803,B+,2019-10-09,Moody’s,Downgrade
804,Instrument,386,CCC,2021-06-30,Fitch,Initial
805,Instrument,427,AA,2019-07-02,Moody’s,Initial
806,Issuer,232,C,2023-03-30,Fitch,Review
807,Instrument,1229,A,2023-08-08,S&P,Downgrade
808,Issuer,244,B+,2027-02-07,Moody’s,Review
809,Issuer,131,BB+,2022-02-13,Fitch,Initial
810,Instrument,425,AAA,2019-12-06,Moody’s,Upgrade
811,Instrument,135,AA-,2022-06-16,S&P,Downgrade
812,Instrument,1788,A-,2022-11-28,Moody’s,Upgrade
813,Issuer,853,BB-,2023-09-27,S&P,Downgrade
814,Instrument,1908,AA,2023-05-01,Fitch,Review
815,Instrument,1174,CC,2022-07-15,S&P,Initial
816,Instrument,283,A+,2019-07-18,Moody’s,Initial
817,Instrument,265,AA-,2023-06-01,S&P,Upgrade
818,Issuer,1284,BB-,2020-06-26,Fitch,Downgrade
819,Issuer,1192,BB-,2022-11-27,Fitch,Downgrade
820,Instrument,781,C,2020-10-01,Fitch,Initial
821,Instrument,134,BB+,2023-07-04,Fitch,Initial
822,Issuer,70,D,2022-10-23,S&P,Initial
823,Instrument,505,BB-,2022-11-23,S&P,Upgrade
824,Issuer,41,B+,2022-10-30,Fitch,Initial
825,Issuer,1102,CC,2023-07-12,Moody’s,Review
826,Instrument,211,A+,2019-07-24,Fitch,Upgrade
827,Instrument,29,BB-,2021-09-21,S&P,Initial
828,Issuer,888888,C,2020-09-08,S&P,Upgrade
829,Instrument,151,BB-,2021-02-07,Fitch,Upgrade
830,Instrument,211,AA+,2020-10-31,Moody’s,Upgrade
831,Issuer,405,BBB-,2020-10-06,Moody’s,Upgrade
832,Instrument,697,CC,2019-03-01,Fitch,Downgrade
833,Instrument,1976,BBB+,2020-01-29,Fitch,Initial
834,Instrument,439,BB,2020-06-12,Moody’s,Downgrade
835,Issuer,378,B+,2020-11-20,Fitch,Upgrade
836,Issuer,324,BB+,2022-05-21,Fitch,Upgrade
837,Issuer,19,B+,2019-11-25,S&P,Initial
838,Issuer,93,B,2021-05-26,Moody’s,Downgrade
839,Instrument,392,BB+,2022-06-09,S&P,Downgrade
840,Issuer,91,BBB,2022-12-23,S&P,Initial
841,Instrument,1745,CCC,2023-07-28,Moody’s,Downgrade
842,Issuer,464,CC,2019-01-31,S&P,Downgrade
843,Instrument,254,CC,2019-09-19,S&P,Initial
844,Issuer,1808,BB,2021-06-28,S&P,Upgrade
845,Instrument,368,B+,2023-06-12,Moody’s,Review
846,Instrument,374,AA-,2019-12-04,S&P,Review
847,Instrument,389,B-,2020-12-01,S&P,Downgrade
848,Instrument,1495,BB-,2023-11-10,Fitch,Initial
849,Instrument,1995,A,2021-01-24,Moody’s,Review
850,Instrument,344,CC,2022-11-23,S&P,Upgrade
851,Instrument,386,BBB,2019-04-07,S&P,Downgrade
852,Instrument,189,BBB-,2022-08-28,Moody’s,Upgrade
853,Issuer,1732,ZZZ,2019-08-17,S&P,Review
854,Issuer,917,BBB-,2023-04-26,Fitch,Downgrade
855,Issuer,462,BB-,2023-04-14,S&P,Review
856,Instrument,1390,A,2021-09-29,S&P,Initial
857,Issuer,1137,CC,2021-02-16,Fitch,Review
858,Issuer,725,AAA,2022-09-03,Fitch,Initial
859,Issuer,793,BBB+,2023-08-21,S&P,Upgrade
860,Instrument,399,AA+,2021-03-02,Fitch,Review
861,Instrument,1031,ZZZ,2020-06-30,Fitch,Review
862,Instrument,1805,BBB-,2019-01-25,S&P,Initial
863,Issuer,812,B,2021-08-29,Fitch,Upgrade
864,Issuer,708,A,2020-07-25,Moody’s,Upgrade
865,Instrument,219,AA+,2023-08-19,Fitch,Review
866,Instrument,974,D,2022-06-22,S&P,Downgrade
867,Issuer,352,BB+,2020-05-08,Fitch,Initial
868,Issuer,1967,CCC,2021-11-15,Fitch,Upgrade
869,Instrument,1164,ZZZ,2021-05-21,Fitch,Review
870,Issuer,162,B-,2022-03-31,Fitch,Review
871,Instrument,430,B,2022-10-26,S&P,Upgrade
872,Instrument,415,AA,2023-11-01,Fitch,Downgrade
873,Instrument,68,A-,2023-08-31,Fitch,Review
874,Instrument,121,BBB+,2022-03-09,S&P,Review
875,Issuer,1351,CC,2021-10-20,S&P,Downgrade
876,Issuer,1161,A-,2019-12-20,Fitch,Initial
877,Issuer,63,AA+,2023-07-30,S&P,Initial
878,Issuer,456,AAA,2019-02-03,S&P,Downgrade
879,Instrument,59,AA+,2027-02-07,Fitch,Downgrade
880,Instrument,281,AA,2023-08-02,Moody’s,Review
881,Instrument,48,BBB-,2019-05-07,Fitch,Review
882,Instrument,1331,BBB+,2022-08-06,S&P,Initial
883,Instrument,401,CC,2022-08-06,S&P,Review
884,Instrument,444,C,2020-10-09,Fitch,Initial
885,Issuer,376,AAA,2021-07-25,Moody’s,Review
886,Issuer,418,BBB,2020-11-05,Fitch,Downgrade
887,Instrument,679,AAA,2027-02-07,S&P,Downgrade
888,Instrument,1369,BB-,2021-05-14,Moody’s,Initial
889,Issuer,332,BB-,2021-01-29,Moody’s,Initial
890,Issuer,1827,BBB+,2020-07-31,S&P,Downgrade
891,Instrument,315,C,2020-07-04,Fitch,Downgrade
892,Issuer,31,BB,2023-05-03,Fitch,Review
893,Instrument,104,BBB-,2022-02-08,S&P,Downgrade
894,Instrument,311,B,2023-05-27,S&P,Review
895,Instrument,1066,C,2019-08-31,Moody’s,Downgrade
896,Issuer,190,C,2021-05-28,S&P,Upgrade
897,Instrument,1167,B,2021-02-11,S&P,Review
898,Issuer,45,A+,2021-06-02,Fitch,Upgrade
899,Instrument,1293,CCC,2022-03-28,Fitch,Review
900,Instrument,41,CC,2023-10-17,S&P,Upgrade
901,Issuer,1606,B,2021-01-09,Moody’s,Upgrade
902,Issuer,234,BBB-,2022-12-17,S&P,Review
903,Instrument,309,A,2023-05-25,S&P,Initial
904,Issuer,312,C,2021-04-04,S&P,Downgrade
905,Instrument,73,D,2021-09-04,Moody’s,Initial
906,Instrument,363,ZZZ,2023-01-16,Fitch,Upgrade
907,Instrument,216,CC,2020-12-10,Fitch,Upgrade
908,Instrument,428,AA+,2020-10-15,Moody’s,Review
909,Issuer,290,A+,2023-09-26,Moody’s,Downgrade
910,Issuer,37,AA+,2019-05-10,Fitch,Downgrade
911,Issuer,1841,BB+,2021-04-19,Moody’s,Initial
912,Instrument,424,A+,2020-07-24,Moody’s,Review
913,Issuer,1252,ZZZ,2023-01-16,Moody’s,Initial
914,Issuer,267,CCC,2020-01-10,S&P,Upgrade
915,Instrument,70,B+,2019-05-29,Moody’s,Upgrade
916,Issuer,31,ZZZ,2022-02-25,Fitch,Initial
917,Issuer,191,AAA,2022-06-04,S&P,Downgrade
918,Issuer,1346,AA,2020-10-07,S&P,Downgrade
919,Issuer,90,BB,2020-04-10,Moody’s,Initial
920,Issuer,17,B,2019-05-26,Moody’s,Upgrade
921,Issuer,248,BBB,2022-12-05,Fitch,Initial
922,Instrument,671,BBB-,2020-04-09,Fitch,Review
923,Instrument,285,C,2020-03-12,Moody’s,Upgrade
924,Issuer,572,B-,2023-04-18,S&P,Downgrade
925,Issuer,1625,CCC,2019-10-17,Moody’s,Review
926,Instrument,170,A-,2023-04-28,Fitch,Initial
927,Issuer,24,A+,2020-12-21,Fitch,Downgrade
928,Issuer,141,B,2020-08-30,S&P,Upgrade
929,Instrument,392,BBB+,2020-11-21,S&P,Downgrade
930,Issuer,140,CC,2021-06-10,S&P,Downgrade
931,Instrument,281,BBB+,2023-01-09,Moody’s,Upgrade
932,Issuer,1982,A,2020-10-13,S&P,Downgrade
933,Instrument,71,CC,2019-04-08,Moody’s,Upgrade
934,Issuer,228,ZZZ,2022-12-14,S&P,Downgrade
935,Instrument,172,BB,2019-06-13,Moody’s,Downgrade
936,Issuer,94,AAA,2022-05-01,S&P,Upgrade
937,Instrument,253,BBB-,2023-02-05,S&P,Initial
938,Issuer,43,AA-,2021-08-05,Fitch,Downgrade
939,Issuer,1407,AAA,2019-10-19,Moody’s,Upgrade
940,Instrument,111,A,2019-12-11,Fitch,Initial
941,Instrument,760,BBB+,2020-10-07,Moody’s,Initial
942,Issuer,1829,AA,2022-09-27,S&P,Review
943,Instrument,1608,C,2021-01-01,S&P,Initial
944,Issuer,1556,AA+,2019-06-11,Moody’s,Initial
945,Instrument,369,A,2023-12-05,Moody’s,Upgrade
946,Instrument,1265,BB+,2019-03-07,Moody’s,Upgrade
947,Issuer,1009,AA-,2023-04-16,Moody’s,Review
